id,document,label,label2
5847,이렇게 구린 음악어플 처음이다 진짜ㅡㅡ 재생목록에서 다음노래 몇 번 눌리면 바로 버퍼링 뜨고 다시 껏다 켜야지 노래가 나옴 심할땐 그냥 다음곡 한 번만 눌러도 에러뜸 세상 이런 어플 쓸바엔 평생 노래 안 듣고 살겠다,0,2
5848,개빡친적이 한 두번이 아님 내돈 내고 이용하는데 이딴 서비스라니 미친게 분명함ㅗ,0,0
5849,뭐 버그겠죠,0,0
5850,일주일에 한 번정도 다른 앱은 다 되는데 지니 앱만 실행이 안되네요 실행이 아예 안된다기 보단 노래가 재생이 안돼요 재생버튼까진 눌리는데 소리도 안나오고 초 단위도 안넘어 갑니다 데이터나 와이파이 문젠가 싶었는데 인터넷은 잘 돼서 앱 문제인거 같아요,0,1
5851,전에 리뷰 남길 땐 그래도 앱 실행은 되더니 이젠 앱 실행 까지 안되네요 앱이 퇴보하고 있어요,0,1
5852,업데이트도 멈춰있는 상태인거 같은데 라서 쓰고 있는건데 너무 불편한데요,0,3
5853,노래 틀려하면 바로바로 재생이 안돼요스트리밍 재접속 한다는둥 그러고 와이파이라던지 엘티이 문제는 아닌것 같아요,0,1
5854,멜론과 지니 같이 써보고있는데 이상하게 멜론은 그런점이 없는데 지니만 버퍼링인지 바로 재생안되는점이 너무 심하네요 개선되었으면 좋겠습니다,0,3
5855,년에 회 성인인증 좀 그만하면 안돼나요인증하고싶어도 오류때문에 되지도 않고 하,0,3
5856,재생목록 편집할 때 가수이름순앨범이름순노래이름순으로 해서 정리할수 있으면 좋을거같아요,0,3
5857,앨범명순 정리 추가그리고 재생목록 곡한정 부족해요ㅠㅠ,0,3
5858,제 재생목록에서 가수 이름순이나 노래 제목순으로 정렬할 수있게 해주세요,0,3
5859,깔끔하게 정리된게 좋기도 하고 노래 찾아서 듣고싶어욤,0,3
5860,먼저 지니 실행후 게임 어플 키면 괜찮은데 홈화면에 나갔다들어오거나 게임 어플 키고 지니키면 소리가 확 작아지네요,0,1
5861,원래 아이폰 특성상 그런건가용,0,1
5862,툭하면 로그인도 안되고 배상해라 이번엔머방탄소년단 컴백해서 오류가떠 웃기고들있네,0,2
5863,다른음원어플은 방탄노래안올라오냐왜 유난이야 이번만이아니고 툭하면 노래끊기고 자동로드인도 잘안되고 인터넷텨보면 멀쩡함 노래듣는데 데이터가 을마나든다고 그잠깐듣는데 짜증나게하냐 접속되는거 기다리다보면 벌써출근했고 벌써집이다 배상해라,0,2
5864,기능 업데이트보다 렉좀 어떻게 해주세요,0,2
5865,다음 곡으로 넘길 때 음악 뚝 끊겨서 앱 재접속해야하는 현상은 싼 맛에 그러려니 쳐도 서버 렉때문에 접속도 안 되는 건 아니지않나요 돈내고 사용하는데요,0,2
5866,차에서 노래를 많이 듣는데 가사보고싶은데 세로 화면만 나와서요 가로로 돌리면 가사도 같이 돌아가게 수정 안될까요,0,1
5867,아니 지금 지니 일년 반째 쓰고있는데 아무것도 안했는ㄷ 재생목록에 왜 곡이 하나도 남김없이 다 사라지나요 씻고와서 들을려고 켰는데 제가 좋아하는 가수 최신노래가 나왔다길래 재생목록에 추가했는데 그 곡들만 남고 나머지 곡들은 다 사라졌네여 개 넘었는데ㅡㅡ 지금 한두번도 아니고 세번째에여 그럴때마다 제가 또 다시 곡 검색해서 일일히 삼백개를 다 추가해야하나요 좀 어떻게좀 잘해봐여,0,2
5868,와이파이로도 안되고 데이터로도 안되고노래 재생도 안되고 로그인도 안되고실행도 안되고 폰 전원을 껐다가 다시 켜도 안되고이런 경우가 종종 있는데 어떻게 안될까요ㅠㅠ,0,5
5869,한 곡 틀을 때마다 가사 옮기는 버튼 누르고 하는 게 너무 번거롭네요 ㅜㅜ,0,3
5870,이 부분 수정 불가능할까요,0,3
5871,탈퇴하지 않고 앱만 지웠다가 다시 깔았는데 왜 탈퇴회원이라 뜨는거죠,0,2
5872,아직 이용권도 남아있을텐데 로그인 자체가 안돼서 당황스럽네요,0,2
5873,곡이 바뀌어도 이전 노래 화면이 계속 떠 있고그 화면 터치가 안 돼요볼륨점프 등등 불가ㅠㅜ 며칠째 계속 그러는데 오류 점검 좀 부탁드려요,0,1
5874,데이터도 빵빵한데 한시간 째 네트워크 연결이 안되서 노래 재생이 안되네요,0,5
5875,이런 문제는 좀 빨리 고쳐주셨으면 합니다,0,0
5876,멜론에서 갈아탄지 얼마 안됐는데 다시 갈아 타고 싶어지네요,0,0
5877,플레이리스트 및 노래 선곡 자유로움 때문에 스트리밍을 쓰는건데 진짜 너무 너무너무 플레이리스트가 올드해요,0,3
5878,메인에 떠있는 플레이리스트낚인거 한두번 아닌듯 인기 아티스트 곡들인데도 어쩜 올드한 풍 노래만 엮여있는지 낚이다 낚이다 이제 좋아하는 아티스트 전곡듣기 하고있어요,0,3
5879,하 그리고 제가 좋아하는 아티스트 해놓지도 않은 아티스트들 소식 왜 들어오죠 도대체사용자 피로함 가중하는거라는걸 모르는건가요 차트에 트로트 도배라서 실시간 듣기도 애초에 안합니다 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,3
5880,몇번짼지 모르겠는데 돈은 잘 받아가면서 왜 툭하면 네트워크가 원활하지 않아 이러면서 음악이 안나오는데 그이유가 궁금하니다 내 폰 문제인가 싶어서 서치하면 그것도 아니고 유튜브는 잘 나오고 남들도 안된다고 뜨니까 내 문제는 아니고 지니 문제인게 맞고요 통신사 상관없이 그러는거 같은데 대체 왜 그러는건가요 ㅋㅋㅋ 자주 이러면 좀 짜증나는데,0,5
5881,네트워크 멀쩡해서 다른 어플 다 되는데 노래 스트리밍 잘하고 있다가 갑자기 뚝 끊겨서 봤더니 들어가지지도 않고 무한로딩 내가 문제인 줄 알았더니 리뷰 보니까 다른 분들도 그러는데 빨리 수정 부탁드립니다,0,5
5882,네트워크 오류 왜이리 자주나나요,0,5
5883,도대체몇번짼지엘티이 잘터지고 다른어플 다잘되는데 지니만 자꾸 오류 불안정하다고 로그인튕기고 멜론으로 갈아탈때가 된건지,0,5
5884,이거 너무 촌스럽고 이상해서 어플 숨겨 버리고 싶어요ㅜㅜ,0,0
5885,재생목록에 들어갈수있는 곡 수가 늘어난건 좋은데재생목록 동기화 저장할때 재생목록에있는 전체곡수가 저장이 안되는게 진짜 너무 불편해요 ㅠㅠ,0,3
5886,곡만 되는거같은데 다른 장소에서도 제 소중한 노래들 다 듣고싶어요ㅠㅠ,0,3
5887,엠넷 정말 좋아서 잘썼었는데 지니로 서비스 이전 되면서 옛 엠넷 계정 데이터도 복구 안되고 그냥 그려려니 하며 지니 오랫동안 그냥저냥 쓰고 있는데요,0,0
5888,지니로 이전 되기 전부터 지니 사용성 정말 안좋다고 느꼈는데 계속 이용할수록 화나는 일만 자꾸 생기네요ㅡㅡ,0,0
5889,무튼 엠넷어플 재개 해주시던지 그냥저냥 써볼테니 제 옛 엠넷 계정 복구 해주세요,0,0
5890,지니뮤직 통신사 제휴때문에 사용중인데 휴대폰에서는 앱 잘됩니다,0,0
5891,근데 애플워치에서는 폰이랑 연동도 안돼고 계속 오류만 뜨고 재연결해도 연결조차 안되는데 이런걸 왜 만들었는지요 삭제하고 다시 설치해도 똑같고 너무 화나네요 해결 방법이 없는지요ㅡㅡ,0,1
5892,잘듣고 있었는데 어제밤에 노래 듣던 중 뚝 끊기더니 네트워크가 원활하지 않다고 함근데 다른 게임이며 페이스북 인스타 이런건 잘됨,0,5
5893,그러면서 로그인이 안됨,0,2
5894,몇번을 지웠다 깔아도 똑같음,0,1
5895,돈날리는 중임 심지어 주말이라 고객센터 문의도 안됨,0,0
5896,앱 내 실행속도 엄청느리고 네트워크가 원활하지않다는 문구와 에러만 뜨는데 일 키고 쓰는사람이고 집이라 네트워크 가장 안정적인 곳인데 뭔 이딴 에러가 앱 버벅거리고 노래 재생누르면 네트워크가 원활하지 않아서 잠시 뒤에 시도하라는 문구만 계속 뜨고 노래가 안나옵니다 ㅋㅋ,0,5
5897,버퍼링원만 계속 돌아가요 지니 진짜 그지같네요,0,2
5898,자동화 기능으로 블투 연결ㅡ앱열기ㅡ지니뮤직ㅡ아이폰에서 재생하면 안되는데 해결 방법 없나요,0,1
5899,다른 음악 앱들은 되는 것 같은데 유독 지니뮤직만 하기 힘든 것 같네요,0,1
5900,안녕하세요,1,-1
5901,지니 업데이트 후 재생 목록에서 노래 재생이 안되며 뮤직허그 등등 다 되지 않고 있습니다,0,1
5902,네트워크가 불안정 하다고 안내메시지와 로딩만 계속 되고 있습니다,0,5
5903,며칠 전 새벽 점검을 하셧는데도 계속 사용에 불편감이 들어 실망입니다,0,0
5904,빠른해결 부탁 드립니다,0,0
5905,플레이리스트 변경 했을때 그 플레이리스트의 맨 위에 있는 곡 자동재생 안되게 하는 기능 없나요 플레이리스트 변경할때마다 자꾸 노래가 자통으로 틀어져서 불편해요,0,3
5906,전에 카카오톡 연결로 해서 로그인을 했었는데 카카오톡 탈퇴를 하고나서부터 로그인이 안되요 ㅠㅠ 해결 부탁드립니다,0,2
5907,노래를 빨리 넘기면 렉걸려서 재생이 안돼요 앱을 나갔다가 다시 들어가야 들려요 ㅠㅠ,0,2
5908,쓴지 년 됐는데 년동안 고쳐지지가 않네요,0,2
5909,조금만 신경써주시면 감사하겠습니다,0,0
5910,지니 체고,1,-1
5911,노래 듣고 싶을때 노래 못 듣게 쫌 그렇네요,0,1
5912,갑자기 재생도 안되고 로그인은 계속 하라고 하면 어떡해야 하는걸까요 핸드폰 껐다,0,2
5913,노래가 너무 적다,0,4
5914,앱이 너무 무거워졌다 발열이 너무 심해짐,0,1
5915,아이폰에서 사용중인데 한곡한곡 넘어갈때 버퍼링이 거의 초 이상 걸리고 그 과정에서 베터리 사용량도 너무 많아요,0,2
5916,개선좀 뷰탁드려요 잘 써보려고 하는데 버퍼링 끊김,0,2
5917,끊김이 너무 많으니까 너무 짜증나네요,0,2
5918,왜 갑자기 연결이 안 되죠 와이파이 문젠 것 같아서 다른 앱 실행시켜 보니까 다 되서 데이터 켰는데 데이터로도 안 되고 전원을 껐다 켜도 안 되고 앱 지웠다 깔아도 안 되고 일 년 넘게 사용 중인데 이런 적은 처음이네요,0,5
5919,다 좋은데 마이앨범에서 노래목록 추가해서 듣는데 재생목록 노래 삭제해도 마이앨범엔 남아있더라구요,0,3
5920,마이앨범에서 노래 삭제하는게 스크롤 내려가면서 눌러야되니 늘 불편하네요 개선 좀 해주세요,0,3
5921,제발 ㅠㅠㅠㅠ 마이앨범에서도 삭제되게 해주세요,0,3
5922,힘들어요 ㅠㅠ,0,0
5923,무료로 이용하는 것도 아니고 월 별로 돈내고 이용하는데 왜 이런 불편을 겪어야 하는거죠,0,3
5924,중간에 끊기고 노래 몇 곡 스킵하면 그대로 어플이 먹통되고 그래요 그래도 오랫동안 써와서 여태 참았는데 오늘은 재생조차 안되어서 진짜 화나네요,0,1
5925,아이폰에서 처음 사용하는데요 아이폰 번들 유선 이어폰에 달린 리모콘도 그렇고 잠금화면도 그렇고 플레이퍼즈 이전곡다음곡 전부 다 작동을 안하네요 해결방법은 없나요,0,1
5926,아니 음악어플이 재생이 안되면 어쩌죠노래 두 곡이상 넘기면 로딩중만 연거푸 뜨면서 안되고 한참 있어야되고 그리고 지금 아예 재생ㅇ 안되는데 자주이래요 진짜 한시간넘게 노래가 안나와요 껐다켜도 이러고 도대체 왜이래요 진짜 열받아죽겠네여,0,1
5927,기차타고가는내내 노래도 못듣고 이게뭐람 개선이안되네요,0,1
5928,진짜 요금제만 아니었으면 안쓸것같음,0,0
5929,그리고 뭔놈의 계약끝나서 재생 안되고 뭐 요청으로 안되고 또 없는 노래가 이리도 많은지,0,4
5930,노래재생중에 네트워크연결 오류라면서노래재생도 안되고 분가량 계속 같은멘트만나오는데 수정좀해주세요,0,5
5931,업데이트한지 얼마되지도 않았는데 제더로좀해주세요,0,0
5932,진짜 왠만해서 참고 그냥 쓰려했는데 재생 버튼은 눌러져있는데 이렇게 뜨고 재생안될때 진짜 너무 많아요,0,1
5933,앱 삭제하고 다시 하면 되던데 그러면 재생목록 또 다 추가해야되고 다른거 괜찮은데 제발 ㅜㅜ렉좀 해결해주세요,0,1
5934,아이폰사용자인데요,0,0
5935,노래 재생이안되요퇴근길에들으려고 월정액구매한건데 제가왜돈내고도 못듣고있어야합니까혹시몰라서 어플삭제햇다가 다시받았는데도 재생이안되요 공지사항에도 따로 공지가 올라와있는것도없고뭐하자는거에요,0,1
5936,빨리고쳐주세요,0,0
5937,이거 관리하는 사람은 시말서 써내야 할 수준 가장 기본적인 재생목록 플레이조차 되지도 않는데다 와이파이 풀로 잡히는 곳에서조차 아무리 재생 버튼을 눌러도 노래는 감감무소식 케이티만 아니었음,0,1
5938,진작 버렸다 정신 좀 차리고 앱 관리 좀 했으면 별하나 주기도 너무 아까움 만족하는 구석이 도 없는데 별 하나씩이나 줘야 하는지,0,0
5939,앨범에 담는거밖에 없더라구요,0,0
5940,어떻게 올플레이를 재생하는지는 모르겠네요,0,0
5941,무손실 스트리밍 음질은 좋은 듯 합니다,1,-1
5942,다 좋은데 기기 두개에서 쓰고 있는데 자꾸 다른 기기에도 있다면서 재생할거냐 물어보고 그거 안 누르면 중간에 노래 끊기고 불편하네여,0,3
5943,그거 어떻게 안 뜨게 설정하져,0,3
5944,잘 듣고 있다가 재생시키고 초도 안 돼서 멈춰서 다시 재생시키면 또 몇 초 있다가 강제로 정지돼요 잘 쓰고 있었는데 정말정말 화가 나네요와이파이 데이터 문제 없고 휴대폰을 다시 켰다 꺼도 똑같은 현상이 반복되니 이거 원,0,1
5945,계속 멜로 쓰다가 지니 이번에 처음 써봄 멜론 사용때도 아이폰이여서 무제한 스마트 다운 써서 지니에서도 쓰는디 암걸릴뻔함 멜론은 다운받으면 바로 재생목록에서 파일로 바뀌는디 지니는 안바뀌어서 무척 당황함 이용권 해지할뻔함 이건 진짜 불편하고 불편함 걍 불편함 이거 진짜 빨리 바뀌어야함,0,3
5946,글구 플레이 화면 좀솔직히 별로임,0,3
5947,안이쁨충격받음,0,3
5948,애플 뮤직보다 못한 수준임,0,0
5949,갑자기 플레이리스트에 최신곡들이 전부 담겨지더니 삭제해도 어플 재실행시키면 그대로에요 없어지지도않고 그리고 어플실행시키면 마지막에 들었던곡이아니라 계속 똑같은곡에서부터 플레이돼요 업뎃하고 휴대폰 껐다켜도 안고쳐지는데 어떡해야하나요,0,1
5950,지니지니뮤직 너무 잘쓰고있어요,1,-1
5951,애플워치 단독재생까지 해주신다니ㅎㅎ 앞으로 계속 이용할겁니다,1,-1
