id	document	id
940	앱은 잘쓰고 있다만 요즘 계속 노래를 듣다보면 자동으로 노래가 되게 작아지는 그런 현상이 있네요	0
941	볼륨으로 줄여지는 그런 게 아니라 마치 지니앱 자체에서 줄여서 엄청 작아진채로 재생되는 현상이 나타납니다	0
942	이럴 때마다 삭제했다	0
943	다시 깔고 삭제했다	0
944	다시 깔고 지칩니다	0
945	빨리 고쳐주세요	0
946	부탁드립니다	0
947	이번에 업데이트를 했는지 플레이리스트가 살짝 바뀌어 있던데요 원래 곡수가 곡이 들어있던 리스트에 업뎃후에 곡으로 줄어있더라구요	0
948	표시는 곡으로 뜨는데 번째 곡 이후로는 안뜹니다	0
949	빨리 개선시켜주세요	0
950	뒷 노래가 뭐뭐 있었는지 하나하나 기억도 하기 힘든데 이렇게 없애버리면 곤란하죠	0
951	플레이리스트 부분은 기존 상태로 되돌리든 해서 빨리 처리되었으면 좋겠네요	0
952	저 무제한 음악감상디엠알 다운로드 이용권 사용중입니다	0
953	그런데 디엠알 저장곡에 있는 노래들은 원래 데이터나 와이파이없이도 감상할수있는걸로 알고있습니다	0
954	그런데 뒤쪽에있는곡들은 와이파이와 데이터없이 감상이 안되더라고요 왜인지 알아주시면 감사하겠습니다	0
955	그리고 데이터없이 지니뮤직 사용할때 알림이 너무 많이떠요 무슨 버튼한번누르면 알림한번뜨고 너무 심한거같아요	0
956	외부에서 데이터없이 디엠알 저장곡 듣는경우가 많은데 알림이 너무많이뜨니까 불편하더라고요 개선해주시면 감사하겠습니다	0
957	개선해주세요 제발	0
958	방금 들어갔는데 제 노래 리스트에 있던 모든 노래가 다 사라져있던데 이게 무슨 일인지 모르겠네요	0
959	아무것도 안 했는데 이러네요 업데이트도 전에 되있어서 업데이트때문은 아닌거 같아요	0
960	삭제 리스트에 들어가봐도 전에 지웠던 기록만 있고 나머지 평소에 듣던 노래는 역시 없었습니다	0
961	기종 노트 데이터로 항상 재생하는데 데이터 연결이 불안정하다고 하루에 최소 번이상은 끊겼다 재생됩니다	0
962	데이터가 문제 있는가 라고 하기에 다른 어플은 잘 되나 지니 한정으로 데이터가 안터지는 겁니다	0
963	어린애 편식하는것도 아니고 그리고 음악 빠르게 다른 곡으로 넘길 시 응답속도 매우 느립니다	0
964	타 스트리밍 어플보다는 가격이 싸서 괜찮게 잘 쓰고 있었는데 이번 업데이트에서도 이 버그들에 대한 수정 사항이 없네요	0
965	요 위에 것들 최적화만 빠르게 부탁드립니다 알려주신대로 했는데 똑같은건 어플 문제 아닌가요 그리고 로그아웃 한 적 없는데 혼자 분 미리듣기로 되어있네요	0
966	심지어 로그인상태에서 버그 투성이..	0
967	폰바꾸면서 새로 깔았는데 전이랑 재생목록 사용법이 다릅니다 노트인데요	0
968	전에는 재생목록에서 꾹 누르면 여러곡을 선택할수 있었고 그걸 삭제할수도 있었고 한 곡에서 옆으로 스와이프 하면 삭제할수 있게 메뉴가 떴었는데 그런것이 전혀 안됩니다	0
969	지금 재생목록에 있는 곡 중에 몇개를 삭제하려면 일일히 메뉴에 들어가서 삭제를 해야되는 상황입니다	0
970	와이파이 데이터 다 문제 없는데 계속 네트워크 오류뜨고 들어갈 때마다 로그아웃 되어 있어 재로그인 해야 하는 점 노래 한 곡 듣고 다음 곡 넘어갈 때 또 네트워크 문제 생기며 노래 끊기는 점 리뷰를 보니 저 뿐만이 아니라 다른 분들도 이용에 불편을 겪고 계신 것 같은데 빨리 조치 취해주셨으면 좋겠습니다	0
971	지니를 소리 끄고 재생하고 있는데 갑자기 노래 소리가 켜지면서 재생 될 때가 있는게 너무 불편해요	0
972	그래서 확인을 해보면 소리도 다 꺼져있는데 혼자 막 음악이 소리 내서 켜지고 수업시간이나 자고 있을 때 이것 때매 피해를 본 적이 한 두번이 아니예요 이것만 고쳐지면 별점 더 드릴 수 있는데 이 문제 때문에 별점을 깎네요	0
973	제발 고쳐주세요 ㅠㅠ	0
974	잠금화면에서 재생목록을 다른 멜론이나 벅스처럼 한눈에 목록을 보고 선택할수있는 기능이 있었으면 합니다	0
975	현재는 일일히 화살표로 움직여서 노래를 바꿔야하는데요 지니만 재생목록을 한눈에 볼수 없어 상당히 불편하네요	0
976	만약 제가 기능이 있는데 못찾아서 사용못하고 있는거라면 알려주시길 바랍니다	0
977	년부터 사용하고 있는 갤플 유저인데요	0
978	언제 업데이트 해줄건가요 메일로 베타버전 주시고나서 메인화면 겹쳐서 나오고 화면 크기 다안맞고 한곡반복재생기능이 눌러지지도 않고요 최근 개편이후로 사용하는데 기본적인것도 안되니 짜증나서 멜론이나 벅스로 옮기려고 합니다	0
979	빨리 개편 부탁드립니다	0
980	지니뮤직 정말 잘 사용하고 있습니다	1
981	그런데 이번에 업데이트가 진행되면서 잠금화면 재생할 때 실시간 가사 보기 기능이 사라졌더라고요 잠금화면에서 가사 보기는 되는데 예전처럼 실시간 가사에 흰색으로 볼드처리되는 기능이 사라져서 그 점이 조금 아쉽습니다ㅜㅜ	0
982	그 기능 정말 좋았는데 다시 생겼으면 좋을것 같아용 늘 감사하고 수고하십니다	0
983	다른 곳으로 옮길게요	0
984	음질도 가장 떨어짐	0
985	음장어플로 커버할려고하는데 유독 이것만 음장어플이 적용이 안됨	0
986	그리고 노래 보유가 가장 적음뭐만 검색하면 권리사 노래는 다른 곳은 전부 풀었는데 아직도 권리사 답답	0
987	도대체 왜멈추는거예요	0
988	화면로 한곡재생되고 멈추고 화면다시카면 다시재생 또한곡 재생되고 또멈추고 연속재생이ㅡ안되는건가요 이러는거 밑에 보니 저뿐만아닌거같은데 복구햇다면서 여전히 이런현상이 있어요	0
989	다른어플로 유저들 으로 플레이스토어에서 업데이트 안되는데요	0
990	하지만 한가지 중요한 개선필요사항이 있습니다	0
991	곡 정도 단위로 음악이 끊기고 알림팝업이 뜨는데 평상시에 뜨는건 괜찮지만 운전중 특히 차를 갑자기 멈출수없는 고속도로에서 음악이 꺼지고 팝업이 떠버리면 난감하기도 하고 다시 재생하려고 폰을 만지기엔 위험하기도 합니다	0
992	옵션으로 사용량 알림여부를 설정할수 있거나 차량으로 재생중인 경우에는 알림이 뜨지 않도록 혹은 다른방법으로 떠야 할것 같습니다	0
993	개월 사용하면서 가장 큰 불편함이 네트워크 오류 시도때도 없이 로그아웃되면서 음악이 꺼짐	0
994	그리고 갑자기 로그아웃되면서 로그인을 해야함	0
995	월정액 결제하고 듣는데도 아무 이유없는 로그아웃 네트워크 오류로 인한 음악 정지 기본 어플만도 못함	0
996	월정액 해제함 답변 주셔서 추가할게요 백그라운드 제한한적 없고 단말기 배터리 제한해서 사용한 적 없어요	0
997	그리고 매일 오전 시에 자동으로 재부팅되게 만들어놨구요	0
998	폰 구매했을때부터 그랬고 기종은 갤럭시이에요	0
999	자동 로그아웃하고 네트워크 오류도 그렇고 조작된 음악랭크는 왜 자꾸 올려놓나요 플로나 다른걸로 갈아탈겁니다	0
1000	외국 노래는 왜 자꾸 정지되나요 외국 노래를 많이 듣는데 플레이리스트 돌리다보면 갑자기 노래가 끊깁니다	0
1001	들어가보면 관리자의 요청으로 중지됬답니다 리스트에 삭제도 못하게 해놔서 자꾸 듣다가 끊겨요 귀찮고 멜론은 음원순위 조작한다 뭐다해서 안 옮겼는데 너무 불편해서 옮겨요 대략 년은 쓴 것 같은데 플레이리스트에 외국노래가 늘어날수록 불편도가 너무 증가해서 갈아탑니다	0
1002	음악 듣는데 잘 쓰고 있어요	1
1003	그런데 저번에도 그러더니 이번에도 네트워크가 원활하지 않아 접속이 지연된다고 뜨면서 원하는 노래가 검색 자체가 되지 않습니다	0
1004	와이파이나 데이터에 문제가 있는게 아니라 앱 자체에서 문제가 있는 것 같은데 빨리 해결해 주셨으면 좋겠습니다	0
1005	기본적인 스트리밍도 매번 오류 뜨면서 음악 끊기고 다시 처음부터 재생되고 매크로 답변대로 다 설정해봐도 변하는거 없이 똑같아요	0
1006	이용권 끊고 하는건데 음악듣는것도 제대로 안되는건 좀 아닌거같네요	0
1007	멜론 벅스 지니 다 이용해봤지만 지니만 이런현상이 일어나는건 근본적으로 어플에 문제가 있는거 같은데요 차에 블루투스 연결해서 듣는경우가 많은데 음악이 너무 자주 끊기니까 스트레스받네요	0
1008	이번 업데이트에서 잠금화면이 더 불편하게 됐어요	0
1009	핸드폰 지문인식으로 잠금	0
1010	풀 때 자주 바로 안 풀리고 지니 잠금화면이 남긴 했었는데 그래도 전 개인적으로 지니 잠금화면네서 노래 넘기고르는게 편해서 계속 쓰고 있었거든요	0
1011	근데 이번 업데이트로 지니 잠금화면 해제하는 방법이 바꼈네요 지니 잠금화면에서는 초 정도 꾹 눌러야 화면이 풀리니이동중에 위치 맞춰서 꾹 누르기도 불편하고 바로 안 풀리니 뭐 하려 해도 걸리적 거리네요 여간 불편한게 아닙니다	0
1012	진짜 엠넷에서 강제적으로 넘어왔는데 너무 불편하다 재생목록을 분명 다른앨범에서 재생중인데 자꾸 듣기이모티콘을눌러도 전앨범에 노래가추가되네 ㅡㅡ	0
1013	그리고 노래는 맞게나오는데 앨범은 다른걸로나오네	0
1014	재생중인노래 멜로망스 화면에나오는노래는 사랑에연습이있었다면 이럴거면 엠넷으로 돌려줘라 이라는 폴더도 없고	0
1015	진짜 별로에요 노래 다운로드 받지도 않은 곡들이 중복으로 많이 나오고요 또 그 곡들은 안지워져요	0
1016	그리고 몇번씩은 노래가 이상한 소리로 나와서 휴대폰 시간 정도는 붙잡고 있어야 해요	0
1017	암튼 점도 주기 아까울 만큼 엉망진창이에요	0
1018	비추천	0
1019	노트사용 지니앱사용중 브루투스나 일반듣기시 갑자기 두두두같은 소리가 분정도 지속 소리가발생할때가 있으며 간혹 지니앱사용하려고 들어가면 휴대폰전체가 먹통이되서 움직이질않아요	0
1020	기존에 노트때는 이러한현상들이나타나지않았습니다	0
1021	혹시 지니앱 리뷰를 봤는데 유사한내용이 있는지 궁금합니다	0
1022	kt라서 억지로 쓰는거 아니면 절대 사용할일 없는 앱, 일관성이 전혀 없어요	0
1023	사용하기가 너무 힘들어요	0
1024	달이 지니가도 아직 헷갈리는 기능들 플레이리스트 추가하기가 방밥이 화면마다 달라요 검색할때 다르고 검색결과에서 추가할때 다르고 곡 단위에사 또 다르고 벤치마킹 좀 하고 만들어라	0
1025	막 만들지 말고	0
1026	차에서 느려터져서 못쓰겠다	0
1027	진짜 안드로이드오토나 블루투스나 똑같음	0
1028	다음곡 넘어가는데 최소 초이상 걸림	0
1029	무조건 참고로 갤노트고 절전모드 안쓰고 데이터제한도 안걸었음	0
1030	앱최신버전이고 폰펌웨어 최신이다 데이터기가요금제 쓴다 차는 올뉴하이브리드 즉 뭐다 앱이 쓰레기다	0
1031	다른 앱들 심지어 배틀그라운드와 같은 게임도 핑 안정적인데 매일 지니뮤직만 네트워크 연결 안 된다고 빼액거리고 연결에 문제 있다고 재시도만 하다가 실행 안 되고 노래 좀만 많이 넘기면 연결 안 되고 아주 미치겠습니다	0
1032	전 제 폰에 문제 있는 줄 알아서 유심도 다시 끼우고 별 쌩쇼를 다했는데 안 바뀌네요 절전 모드 아예 안 쓰구요	0
1033	백그라운드 데이터 해제 이딴 거 안 합니다	0
1034	매크로성 답변하지 마시고 해결 좀 해주세요	0
1035	재부팅도 몇 번을 했는데 씨 글 쓰니까 뻗치네	0
1036	프로모션 끝나면 옮기렵니다 진짜 노래 좀 들어보려다가 화병 나서 일찍 죽겠어요	0
1037	모바일 인터페이스 정말 최악 이건 음악을 들으라는게 아니라 온통 기능소개만 덕자덕지 붙여놨음	0
1038	모바일 앱도 만들다 말았는지 부드럽지도 못하고 결재한게 정말 후회된다 옵션창도 정말 뭐같고 설마 딴 음악 앱들도 이꼴인가 해서 다깔아봤는데 지니 이것만 그런거였음	0
1039	딴거써요	0
1040	백그라운드 데이터 사용도 설정이 되어 있는데 자꾸 그 부분을 확인하라며 네트워크 오류가 나네요 유튜브도 되고 다른 앱들 다 되는데 지니만 왜이러나요 출근길에 안되길래 퇴근길엔 복구되겠지 했는데 아직도 이러는군요	0
1041	에서 지니 로그인 하고난 후 모바일로 곡 좋아요 누르려고 하려니 다시 모바일로 로그인 해야하고 너무 번거로운 것 같아요	0
1042	검색 기능도 너무 느리고 가끔 재생 오류나서 한 번에 노래가 재생되지 않는 경우가 많아요	0
1043	음질 좋고 인터페이스도 괜찮아서 사용중인데 불편한 점이 너무 많네요	0
1044	우선 모바일 쓸때 너무 불편해요	0
1045	리뷰들 살펴보니 네트워크오류가 굉장히 흔한가봅니다 업데이트 이후부터 문제인거 같은데 빨리 확인해주세요	0
